"FIPS","pct_for_born15","pct_bach_deg15","pct_non_white15","pct_unemp12","pct_unemp16"
"53013",4.26,23.02,8.25,7,6.4
"53015",4.21,16.04,9.29,9.9,7.2
"53017",15.59,17.39,26.66,6.8,5.9
"53019",1.83,16.66,23.94,12.8,9.6
"53021",23.13,15.87,30.17,7.8,6.2
"53023",1.61,24.55,2.56,7.5,5.9
"53025",19.02,16.37,28.81,7.2,5.7
"53027",5.69,14.75,12.61,11.6,8.5
"53029",6.97,31.7,14.95,7.3,6
"53031",4.17,37,9.61,9,7.5
"53033",21.18,47.89,31.93,5.6,3.7
"53035",6.42,30.35,18.22,7.2,5.8
"53037",6.1,33.6,10.77,7.2,5.2
"53039",4.66,23.47,9.08,8.5,6.3
"53041",4.82,15.4,8.26,10.9,7.6
"53043",2.26,20.64,5.9,6.2,4.4
"53045",5.69,17.74,15.12,9.5,7.6
"53047",10.52,18.53,24.89,7.1,5.5
"53049",5.94,16.77,10.59,11.2,8.1
"53051",2.38,17.1,8.21,10.8,8.1
"53053",9.73,24.7,25.27,8.5,6.1
"53055",6.79,46.55,7.43,5.4,4.6
"53057",9.86,24.8,14.41,8.5,6.4
"53059",4.59,21.97,6.58,9.4,6.8
"53061",14.78,29.94,21.17,6.6,4
"53063",5.72,28.57,10.96,7.9,5.8
"53065",2.95,16.66,10.82,10.2,7.2
"53067",7.89,33.35,17.41,7.6,5.8
"53069",2.65,14.52,7.04,12.3,8.4
"53071",10.48,27.15,13.76,6.2,5
"53073",11.03,32.5,14.53,7.3,5.9
"53075",9.56,48.95,16.42,5.5,4.8
"53077",18.06,15.74,21.98,8.1,6.3
"54001",0.35,11.91,3.16,7.3,5.7
"54003",3.48,19.72,12.2,6,3.8
"54005",0.21,8.81,1.69,10.7,7.9
"54007",0.1,12,2.09,10.4,7.4
"54009",1,18.48,3.18,8.1,6.3
"54011",2.16,26.91,8.93,6,4.6
"54013",0.79,10.41,1.75,9.3,9.7
"54015",0.32,9.85,1.96,12.4,9.5
"54017",0.87,13.49,3.33,5.6,4.8
"54019",0.58,12.36,6.62,7.9,7
"54021",3.3,16.59,18.44,7.5,6.7
"54023",0.14,12.32,2.62,7.7,5.2
"54025",1.28,18.07,5.86,6.9,4.7
"54027",0.44,10.1,2.84,7.2,3.9
"54029",1.5,17.82,4.28,8.5,6.1
"54031",2.67,14.02,5.31,9.7,5.2
"54033",0.88,20.35,4.33,6,5.4
"54035",0.63,17.6,2.6,7.5,5.7
"54037",5.22,28.4,11.76,4.8,3.3
"54039",1.74,25.06,11.28,6.3,5.3
"54041",1.13,14.12,2.19,6.5,7.3
"54043",0.21,9.49,1.67,9.6,7.2
"54045",0.42,8.13,3.55,10,9.5
"54047",1.01,5.11,10.64,12.5,12.1
"54049",1.07,21.45,6.05,5.9,5.7
"54051",0.82,16.79,2.33,7.4,6.8
"54053",0.4,10.36,2.13,8.7,6.6
"54055",1.13,18.81,8.86,7.9,6.4
"54057",0.38,12.89,5.18,7.5,5.5
"54059",0.69,10.21,3.91,10,11.7
"54061",4.95,39.69,9.42,4.7,4
"54063",0.74,13.29,2.34,6.4,4.2
"54065",1.57,18.63,2.64,6.8,4.2
"54067",0.4,13.89,0.67,9.1,8.2
"54069",1.67,29.77,6.86,5.9,5.2
"54071",0.54,15.29,4.04,5.6,3.4
"54073",0.17,12.99,2.85,7.5,7.2
"54075",0.7,16.74,3.24,8.7,6.7
"54077",1.27,14.55,5.84,6,4.9
"54079",1,25.44,3.37,5.7,4.5
"54081",1.77,18.34,11.7,7.2,6.3
"54083",0.7,19.34,3.1,7.7,5.4
"54085",0.24,10.48,1.77,6.6,6.3
"54087",0.49,11.32,2.06,9.7,8.8
"54089",0.41,13.61,6.96,8,5.8
"54091",0.59,16.55,2.74,6.2,5.1
"54093",0.72,14.17,1.84,7.3,5.1
"54095",0.12,11.32,1.26,8.6,7.8
"54097",0.59,16.31,2.59,7.2,6.7
"54099",0.32,12.26,2.07,6.9,6.1
"54101",0.62,9.28,2.02,10.3,7.8
"54103",0.62,10.41,1.56,8.6,7.4
"54105",0,12.04,2.59,10,8
"54107",0.9,18.78,3.81,6.4,5.4
"54109",0.02,7.94,2.27,8.5,8.3
"55001",3.03,12.82,6.81,9.1,4.7
"55003",0.96,23.21,15.04,7.3,4.2
"55005",2.53,16.61,4.34,6.4,3.4
"55007",1.73,29.27,13.62,8.1,4.8
"55009",5.57,27.94,13.55,5.6,3.2
"55011",1.4,17.98,2.51,5,3.6
"55013",1.4,17.72,8.46,7.2,4.6
"55015",3.21,28.4,5.32,4.6,2.8
"55017",1.18,19.2,4.87,5.4,3.3
"55019",2.86,11.52,2.88,5.9,3.2
"55021",1.95,22.06,4.33,6,3
"55023",1.2,15.1,3.77,6.4,3.9
"55025",8.08,47.92,15.58,4.2,2.7
"55027",1.99,16.44,6.18,6.2,3.1
"55029",2.13,29.7,3.38,7.1,3.3
"55031",1.74,22.5,7.05,5.4,4.5
"55033",2.45,25.6,5.58,5.1,3.2
"55035",3.3,31.09,7.25,4.9,3
"55037",0.83,17.13,1.54,6.7,5.2
"55039",3.39,21.52,6.41,5.3,2.9
"55041",1.19,13.76,17.74,9,4.8
"55043",1.58,21.31,3.26,4.6,3.1
"55045",2.54,21.9,2.8,5,2.8
"55047",3.9,16.89,3.89,6.3,4.1
"55049",1.46,22.88,3.03,5.2,2.8
"55051",0.88,21.01,2.88,8.6,5.9
"55053",1.47,13.84,11.75,5.9,3.4
"55055",3.83,22.57,5.49,5.6,3.5
"55057",1.98,12.34,5.67,7.1,3.7
"55059",6.04,24.46,12.52,7.1,4.2
"55061",1.53,15.77,2.9,5.2,3.1
"55063",2.91,30.89,8.52,4.5,3.1
"55065",2.37,17.46,3.19,4.4,2.7
"55067",1.68,14.92,3.81,8,4.2
"55069",0.9,15.35,3.04,7.5,3.7
"55071",2.35,19.65,5.43,6.6,3.7
"55073",4.14,23.74,8.38,6.1,3.1
"55075",1.59,14.35,3.27,7,4.7
"55077",1.88,12.81,3.47,7.1,4
"55078",2.85,16.11,88.99,14.2,6.4
"55079",8.8,29.14,38.16,7.7,4.6
"55081",2.19,17.1,5.97,6.2,3.2
"55083",1.43,15.38,3.67,7,3.6
"55085",1.52,25.04,3.68,7,3.8
"55087",3.98,27.71,9.48,5.4,3.1
"55089",4.42,46.13,5.4,4.7,3.1
"55091",1.14,17.35,1.89,4.2,2.8
"55093",1.59,27.45,3.59,4.5,3.4
"55095",1.37,19.51,3.71,6.5,3.5
"55097",2.9,29.2,5.96,5.9,3.1
"55099",1.43,16.56,3.22,6.1,4
"55101",4.78,23.71,19.16,7.2,4.4
"55103",2.25,16.7,3.56,5.1,3.2
"55105",4.54,20.37,9.88,7.1,3.9
"55107",1.66,15.04,3.14,7.3,4.2
"55109",1.95,32.32,3.85,4.6,3.2
"55111",2.8,22.16,4.75,5.6,3.1
"55113",1.35,22.56,21.78,8.7,4.4
"55115",1.28,15.48,10.59,6.7,3.4
"55117",5.65,23.38,9.81,5.7,3.2
"55119",1.41,13.27,2.2,5.3,3
"55121",3.78,19.16,6.52,4.5,2.9
"55123",0.86,20.48,2.71,5.2,3
"55125",1.98,26.01,13.43,7.9,4.2
"55127",6.21,26.84,6.48,5.9,3.4
"55129",1.21,20.7,4.46,6.6,4
"55131",2.83,28.86,4.21,5.2,3.1
"55133",4.94,41.22,7.12,4.9,3.2
"55135",1.73,16.94,3.09,6.3,3.5
"55137",2.94,14.59,5.57,7.3,4
"55139",3.09,26.55,7.46,5.8,3.3
"55141",2.34,19.59,5,5.9,3.9
"56001",5.44,49.32,10.51,3.8,2.8
"56003",3.25,19.55,4.96,5,3.9
"56005",4.03,19.33,6.43,4.5,6.3
"56007",5.89,19.49,8.41,4.6,4
"56009",2.55,17.54,4.89,3.8,5.3
"56011",0.71,18.82,1.07,4.6,4
"56013",1.38,21.34,26.15,5.5,6.1
"56015",2.77,22.85,8.08,4,3
"56017",1.25,20.63,3.54,4.6,4.4
"56019",1.09,25.33,2.64,4.5,4.3
"56021",3.06,27.84,12.14,5.3,3.8
"56023",2.06,21.55,3.46,5.8,3.6
"56025",2.86,21.86,7.45,4.7,6.3
"56027",0.6,21.27,6.8,3.2,2.9
"56029",3.08,28.42,5.22,5.1,3.9
"56031",2.75,21.67,5.75,4.4,4
"56033",2.53,29.36,6.33,5.5,3.8
"56035",3,22.89,4.31,4.6,5.3
"56037",5.36,19.6,7.87,4.3,5.3
"56039",10.4,53.93,6.84,6.3,3.1
"56041",4.16,19.31,5.77,5.3,5
"56043",4.43,21.13,8.76,4.3,3.8
"56045",0.8,18.11,5.27,3.4,4.6
"60010",NA,NA,NA,NA,NA
"60020",NA,NA,NA,NA,NA
"60030",NA,NA,NA,NA,NA
"60040",NA,NA,NA,NA,NA
"60050",NA,NA,NA,NA,NA
"66010",NA,NA,NA,NA,NA
"69085",NA,NA,NA,NA,NA
"69100",NA,NA,NA,NA,NA
"69110",NA,NA,NA,NA,NA
"69120",NA,NA,NA,NA,NA
"72001",NA,17.11,5.8,22.4,16.4
"72003",NA,21.4,42.57,18.3,15.1
"72005",NA,24.18,32.09,18.6,16.1
"72007",NA,14.34,14.23,18.4,15.4
"72009",NA,20.63,16.57,18.1,15.2
"72011",NA,15.73,37.12,18.1,14.3
"72013",NA,21.81,14.14,15.8,14.3
"72015",NA,16.7,44.74,22,19.5
"72017",NA,15.79,6.12,18.6,14.7
"72019",NA,18.89,39.37,16.3,14
"72021",NA,27.87,39.91,10.9,9.4
"72023",NA,24.55,25.26,16.6,13.4
"72025",NA,29.4,23.64,13.4,11
"72027",NA,20.47,17.43,14.6,13.7
"72029",NA,20.51,49.64,13.6,12.4
"72031",NA,29.55,42.42,10.3,9.3
"72033",NA,21,35.12,13.5,10.5
"72035",NA,22.65,23.6,14.5,11.3
"72037",NA,18.74,39.47,18.5,13.6
"72039",NA,12.95,4.4,21.3,16.6
"72041",NA,22.62,23.21,14.1,11.2
"72043",NA,21.04,32.29,21.5,19.4
"72045",NA,12.27,38.6,20,14.4
"72047",NA,14.89,41.67,15.2,12.6
"72049",NA,10.3,49.13,5.6,4.1
"72051",NA,29.85,23.82,9.1,8.8
"72053",NA,21.2,40.58,17.6,14.8
"72054",NA,10.26,2.71,21.3,15
"72055",NA,15.62,17.09,25.4,18.2
"72057",NA,18.75,30.06,20.7,17.7
"72059",NA,18.86,12.11,22.2,19.1
"72061",NA,45.14,22.86,6.6,6.7
"72063",NA,33.07,36.07,11.1,9.4
"72065",NA,22.77,3.29,15.6,15.7
"72067",NA,22.44,65.25,16.1,13.2
"72069",NA,22.21,42.27,19.2,14.6
"72071",NA,19.37,31.49,18.2,15.4
"72073",NA,15.68,11.69,16.8,13.4
"72075",NA,21.7,44.21,17.1,15.8
"72077",NA,22.52,27.93,16.5,13.7
"72079",NA,15.16,25.92,24.2,20.3
"72081",NA,18.2,9.1,20.2,18.3
"72083",NA,15.19,17.13,15.6,15.1
"72085",NA,18.1,28.13,18.9,14.4
"72087",NA,13.37,77.57,13.1,12.5
"72089",NA,18.59,43.46,19.2,15.3
"72091",NA,22.43,14.1,14.8,12.3
"72093",NA,10.75,30.59,17.5,14.5
"72095",NA,16.59,51.67,22.1,17.6
"72097",NA,21.47,51.84,17.7,14.7
"72099",NA,19.11,23.91,19,16.1
"72101",NA,16.3,12.05,18.2,14.7
"72103",NA,19.9,36.14,17,13
"72105",NA,15.98,39.85,16.8,14.2
"72107",NA,15.4,18.44,20,15.4
"72109",NA,14.48,41.58,24.2,20
"72111",NA,17.17,15.1,21,17.3
"72113",NA,25.17,22.92,16.3,14.2
"72115",NA,19.69,28.2,18.4,17.2
"72117",NA,20.68,43.84,18.8,16.2
"72119",NA,19.04,46.34,12.4,11.7
"72121",NA,20.13,15.6,21.2,16.9
"72123",NA,17.64,43.72,25.3,23.9
"72125",NA,22.43,17.58,18.4,16
"72127",NA,34.03,31.12,8.9,8.5
"72129",NA,18.44,18.47,15.4,13.2
"72131",NA,18.02,13.31,22.2,18.7
"72133",NA,24.18,40.37,23.9,17.8
"72135",NA,30.02,29.74,10,9.2
"72137",NA,22.26,50.06,10.5,9.8
"72139",NA,34.91,32.92,8.4,8.1
"72141",NA,17.61,13.87,19.4,16
"72143",NA,18.42,21.93,14.2,12.7
"72145",NA,20.02,9.37,15.7,14.7
"72147",NA,17.48,54.02,13.4,10.9
"72149",NA,17.01,43.67,20.7,19.6
"72151",NA,15.11,34.37,23.1,18.3
"72153",NA,19.62,11.98,20.5,17.8
"78010",NA,NA,NA,NA,NA
"78020",NA,NA,NA,NA,NA
"78030",NA,NA,NA,NA,NA
